JLPT,Lesson,Word,Reading,Meaning,Word Type,Example Sentence JP,Example Sentence EN,breakdown,type
N5,15,なる,なる,to become,Godan verb with 'ru' ending,私は学生になります。,I will become a student.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""学生"", ""reading"": ""がくせい"", ""meaning"": ""student"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Direction/Target Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""なります"", ""reading"": ""なります"", ""meaning"": ""will become"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""なる"", ""reading"": ""なる"", ""meaning"": ""to become"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's intention or future plan to become a student. It indicates a change in status or role."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**学生** - Specifies the role the speaker intends to take on."", ""**に** - Indicates the direction or target of the change, meaning “to.”"", ""**なります** - The polite future form of “なる,” indicating the action of becoming.""], ""sentence_pattern"": ""- [Topic] + [は] + [Noun] + [に] + [Verb (future/polite)]\n- **Kanji**: 彼は先生になります。\n- **Hiragana**: かれはせんせいになります。\n- **English Translation**: He will become a teacher."", ""sentence_pattern_kanji"": ""彼は先生になります。"", ""sentence_pattern_hiragana"": ""かれはせんせいになります。"", ""sentence_pattern_english"": ""He will become a teacher."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure “Noun + に + なる” is a common way to express becoming something in Japanese. It’s straightforward and useful for various contexts."", ""common_mistake"": ""Beginners often confuse the use of に and へ. In this context, に is used to indicate the target of becoming, while へ is typically used to indicate direction or destination."", ""alternative_expression"": {""kanji"": ""私は学生になる予定です。"", ""hiragana"": ""わたしはがくせいになるよていです。"", ""english"": ""I plan to become a student.""}, ""new_words_in_alternative"": [{""word"": ""予定"", ""reading"": ""よてい"", ""meaning"": ""plan"", ""description"": ""Noun""}]}}",vocab
N5,8,二,に,two,Numeric,りんごが二つあります。,There are two apples.,"{""vocabulary"": [{""word"": ""りんご"", ""reading"": ""りんご"", ""meaning"": ""apple"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""二つ"", ""reading"": ""ふたつ"", ""meaning"": ""two (things)"", ""role"": ""Noun, counter for small objects"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""あります"", ""reading"": ""あります"", ""meaning"": ""there is / there are"", ""role"": ""Verb, non-past form"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence states that there are two apples present. It is a simple declaration about the existence of a specific quantity of apples."", ""steps"": [""**りんご** - Refers to the subject of the sentence, which is “apple.”"", ""**が** - Marks “りんご” as the subject of the sentence."", ""**二つ** - Indicates the quantity of apples, using the counter for small objects."", ""**あります** - The polite form of the verb “ある,” indicating that the apples exist.""], ""sentence_pattern"": ""- [Subject] + [が] + [Quantity] + [Verb (existence)]\n- **Kanji**: 猫が三匹います。\n- **Hiragana**: ねこがさんびきいます。\n- **English Translation**: There are three cats."", ""sentence_pattern_kanji"": ""猫が三匹います。"", ""sentence_pattern_hiragana"": ""ねこがさんびきいます。"", ""sentence_pattern_english"": ""There are three cats."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that が is used to mark the subject of the sentence, which is important for identifying what is being talked about. In this case, it highlights the apples."", ""common_mistake"": ""Beginners often confuse the use of あります with います. Remember that あります is used for inanimate objects, while います is used for animate objects (like people and animals)."", ""alternative_expression"": {""kanji"": ""二つのりんごがあります。"", ""hiragana"": ""ふたつのりんごがあります。"", ""english"": ""There are two apples.""}, ""new_words_in_alternative"": [{""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive/Attributive particle]"", ""description"": ""Particle""}]}}",vocab
N5,3,にぎやか,にぎやか,"bustling, lively",Na-adjective (keiyodoshi),この町はにぎやかです。,This town is bustling.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""町"", ""reading"": ""まち"", ""meaning"": ""town"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""にぎやか"", ""reading"": ""にぎやか"", ""meaning"": ""bustling"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a town that is lively and full of activity. It conveys a positive atmosphere about the town's environment."", ""steps"": [""**この** - Specifies which town is being referred to, indicating proximity."", ""**町** - The subject of the sentence, meaning “town.”"", ""**は** - Marks “町” as the topic of the sentence."", ""**にぎやか** - Describes the town, indicating that it is lively or bustling."", ""**です** - A polite ending that functions as the verb “is,” linking the subject to its description.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: その町は静かです。\n- **Hiragana**: そのまちはしずかです。\n- **English Translation**: That town is quiet."", ""sentence_pattern_kanji"": ""その町は静かです。"", ""sentence_pattern_hiragana"": ""そのまちはしずかです。"", ""sentence_pattern_english"": ""That town is quiet."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject but can also be used for emphasis. In this case, it emphasizes the town being described."", ""common_mistake"": ""Beginners sometimes confuse the use of です with other verbs. Remember that です is used to link the subject with its description in a polite manner."", ""alternative_expression"": {""kanji"": ""この町は活気があります。"", ""hiragana"": ""このまちはかきがあります。"", ""english"": ""This town has energy.""}, ""new_words_in_alternative"": [{""word"": ""あります"", ""reading"": ""あります"", ""meaning"": ""there is"", ""description"": ""Verb""}]}}",vocab
N5,9,肉,にく,meat,Noun,私は肉が好きです。,I like meat.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""肉"", ""reading"": ""にく"", ""meaning"": ""meat"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""好き"", ""reading"": ""すき"", ""meaning"": ""like"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's personal preference, indicating that they enjoy eating meat. It is a straightforward way to convey likes or dislikes in Japanese."", ""steps"": [""**私** - Refers to the speaker, marking them as the topic of the sentence."", ""**は** - Marks “私” as the topic, indicating that the sentence is about the speaker."", ""**肉** - The object of the speaker's preference, meaning “meat.”"", ""**が** - Marks “肉” as the subject of the liking."", ""**好き** - An adjective that expresses a positive feeling or preference."", ""**です** - A polite ending that adds formality to the statement.""], ""sentence_pattern"": ""- [Topic] + [は] + [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 彼はサッカーが好きです。\n- **Hiragana**: かれはさっかーがすきです。\n- **English Translation**: He likes soccer."", ""sentence_pattern_kanji"": ""彼はサッカーが好きです。"", ""sentence_pattern_hiragana"": ""かれはさっかーがすきです。"", ""sentence_pattern_english"": ""He likes soccer."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while が marks the subject. This distinction helps clarify what the sentence is about and what is being described."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to introduce the speaker, while が is used to indicate what the speaker likes (meat)."", ""alternative_expression"": {""kanji"": ""私は肉が大好きです。"", ""hiragana"": ""わたしはにくがだいすきです。"", ""english"": ""I love meat.""}, ""new_words_in_alternative"": [{""word"": ""大好き"", ""reading"": ""だいすき"", ""meaning"": ""love"", ""description"": ""Adjective""}]}}",vocab
N5,7,西,にし,west,Noun,学校は西にあります。,The school is to the west.,"{""vocabulary"": [{""word"": ""学校"", ""reading"": ""がっこう"", ""meaning"": ""school"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""西"", ""reading"": ""にし"", ""meaning"": ""west"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Direction/Location Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""あります"", ""reading"": ""あります"", ""meaning"": ""exists / is located"", ""role"": ""Verb, polite form"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the location of a school, indicating that it is situated to the west of the speaker or a reference point. It provides clear spatial information."", ""steps"": [""**学校** - Refers to the subject of the sentence, which is the school."", ""**は** - Marks “学校” as the topic of the sentence."", ""**西** - Indicates the direction where the school is located."", ""**に** - Marks the direction or location where the subject exists."", ""**あります** - The polite form of the verb “ある,” indicating that the school exists in that location.""], ""sentence_pattern"": ""- [Topic] + [は] + [Direction] + [に] + [Verb (polite form)]\n- **Kanji**: 彼は南に住んでいます。\n- **Hiragana**: かれはみなみにすんでいます。\n- **English Translation**: He lives to the south."", ""sentence_pattern_kanji"": ""彼は南に住んでいます。"", ""sentence_pattern_hiragana"": ""かれはみなみにすんでいます。"", ""sentence_pattern_english"": ""He lives to the south."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while に indicates the direction or location. This structure helps clarify where something is situated."", ""common_mistake"": ""Beginners often confuse に with へ. While both can indicate direction, に is used for specific locations or existence, whereas へ indicates direction towards a destination."", ""alternative_expression"": {""kanji"": ""学校は西側にあります。"", ""hiragana"": ""がっこうはにしがわにあります。"", ""english"": ""The school is located on the west side.""}, ""new_words_in_alternative"": [{""word"": ""側"", ""reading"": ""がわ"", ""meaning"": ""side"", ""description"": ""Noun""}]}}",vocab
N5,8,～日,～にち,"~ day of the month, for ~ days",Noun,今日は三日です。,Today is the third (day of the month).,"{""vocabulary"": [{""word"": ""今日"", ""reading"": ""きょう"", ""meaning"": ""today"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""三日"", ""reading"": ""みっか"", ""meaning"": ""the third (day of the month)"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence states the current date, specifically indicating that today is the third day of the month. It provides a straightforward piece of information about the date."", ""steps"": [""**今日** - Refers to the current day, \""today.\"""", ""**は** - Marks \""今日\"" as the topic of the sentence."", ""**三日** - Indicates the specific day of the month, which is the third."", ""**です** - A polite ending particle that functions as the verb \""is,\"" linking the subject and predicate.""], ""sentence_pattern"": ""- [Topic] + [は] + [Date] + [です]\n- **Kanji**: 明日は四日です。\n- **Hiragana**: あしたはよっかです。\n- **English Translation**: Tomorrow is the fourth (day of the month)."", ""sentence_pattern_kanji"": ""明日は四日です。"", ""sentence_pattern_hiragana"": ""あしたはよっかです。"", ""sentence_pattern_english"": ""Tomorrow is the fourth (day of the month)."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which in this case is \""today.\"" This helps to clarify what the sentence is about."", ""common_mistake"": ""Beginners might confuse 三日 with other date expressions. It's important to remember that 三日 specifically refers to the third day of the month, while other numbers would refer to different days."", ""alternative_expression"": {""kanji"": ""今日は3日です。"", ""hiragana"": ""きょうはみっかです。"", ""english"": ""Today is the 3rd (day of the month).""}, ""new_words_in_alternative"": [{""word"": ""3"", ""reading"": ""さん"", ""meaning"": ""three"", ""description"": ""Numeral""}]}}",vocab
N5,5,日曜日,にちようび,Sunday,Noun,日曜日に友達と遊びます。,I will play with my friends on Sunday.,"{""vocabulary"": [{""word"": ""日曜日"", ""reading"": ""にちようび"", ""meaning"": ""Sunday"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Time Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""友達"", ""reading"": ""ともだち"", ""meaning"": ""friends"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""と"", ""reading"": ""と"", ""meaning"": ""with"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""遊びます"", ""reading"": ""あそびます"", ""meaning"": ""will play"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""遊ぶ"", ""reading"": ""あそぶ"", ""meaning"": ""to play"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's intention to engage in a playful activity with friends on a specific day, Sunday. It indicates a future plan."", ""steps"": [""**日曜日** - Specifies the day of the week, Sunday."", ""**に** - Marks the time when the action will take place."", ""**友達** - Refers to the friends with whom the speaker will play."", ""**と** - Indicates companionship, meaning \""with.\"""", ""**遊びます** - The polite future form of “遊ぶ,” indicating the action of playing.""], ""sentence_pattern"": ""- [Time] + [に] + [Noun] + [と] + [Verb (polite form)]\n- **Kanji**: 明日友達と映画を見ます。\n- **Hiragana**: あしたともだちとえいがをみます。\n- **English Translation**: I will watch a movie with my friends tomorrow."", ""sentence_pattern_kanji"": ""明日友達と映画を見ます。"", ""sentence_pattern_hiragana"": ""あしたともだちとえいがをみます。"", ""sentence_pattern_english"": ""I will watch a movie with my friends tomorrow."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that に is used to indicate the time when an action occurs, while と is used to indicate companionship or association with someone."", ""common_mistake"": ""Beginners often confuse に and で. Use に for time expressions and で for locations where actions take place."", ""alternative_expression"": {""kanji"": ""日曜日に友達と遊ぶ予定です。"", ""hiragana"": ""にちようびにともだちとあそぶよていです。"", ""english"": ""I plan to play with my friends on Sunday.""}, ""new_words_in_alternative"": [{""word"": ""予定"", ""reading"": ""よてい"", ""meaning"": ""plan"", ""description"": ""Noun""}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""description"": ""Particle""}]}}",vocab
N5,9,荷物,にもつ,luggage; baggage,Noun,私は荷物を持っています。,I have luggage.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""荷物"", ""reading"": ""にもつ"", ""meaning"": ""luggage"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""持っています"", ""reading"": ""もっています"", ""meaning"": ""have"", ""role"": ""Verb, present continuous"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses that the speaker possesses luggage at the moment. It conveys a simple statement about ownership."", ""steps"": [""**私** - Refers to the speaker, marking them as the topic of the sentence."", ""**は** - Marks “私” as the topic."", ""**荷物** - Indicates what the speaker has, which is luggage."", ""**を** - Marks “荷物” as the direct object of the verb."", ""**持っています** - The present continuous form of “持つ,” indicating that the speaker currently has or is holding the luggage.""], ""sentence_pattern"": ""- [Topic] + [は] + [Object] + [を] + [Verb (present continuous)]\n- **Kanji**: 彼は本を読んでいます。\n- **Hiragana**: かれはほんをよんでいます。\n- **English Translation**: He is reading a book."", ""sentence_pattern_kanji"": ""彼は本を読んでいます。"", ""sentence_pattern_hiragana"": ""かれはほんをよんでいます。"", ""sentence_pattern_english"": ""He is reading a book."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the object that the verb acts upon. This structure helps clarify who is doing what in the sentence."", ""common_mistake"": ""Beginners often confuse the use of を and は. Make sure to use を for the object of the verb (荷物 in this case) and は for the topic (私)."", ""alternative_expression"": {""kanji"": ""私は荷物を持っている。"", ""hiragana"": ""わたしはにもつをもっている。"", ""english"": ""I have luggage.""}, ""new_words_in_alternative"": [{""word"": ""持っている"", ""reading"": ""もっている"", ""meaning"": ""have"", ""description"": ""Verb, present continuous""}]}}",vocab
N5,1,ニュース,ニュース,news,Noun,私は毎朝ニュースを見ます。,I watch the news every morning.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""毎朝"", ""reading"": ""まいあさ"", ""meaning"": ""every morning"", ""role"": ""Adverbial phrase"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ニュース"", ""reading"": ""にゅーす"", ""meaning"": ""news"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""見ます"", ""reading"": ""みます"", ""meaning"": ""watch"", ""role"": ""Verb, polite present tense"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a habitual action where the speaker regularly watches the news each morning. It conveys a routine activity in the speaker's daily life."", ""steps"": [""**私** - Refers to the speaker, marking them as the subject of the sentence."", ""**は** - Marks “私” as the topic of the sentence."", ""**毎朝** - Indicates the time when the action occurs, meaning “every morning.”"", ""**ニュース** - The object of the action, specifying what is being watched."", ""**を** - Marks “ニュース” as the direct object of the verb."", ""**見ます** - The polite present tense form of “見る,” indicating the action of watching.""], ""sentence_pattern"": ""- [Topic] + [は] + [Time] + [Object] + [を] + [Verb (polite present tense)]\n- **Kanji**: 彼は毎晩映画を見ます。\n- **Hiragana**: かれはまいばんえいがをみます。\n- **English Translation**: He watches movies every evening."", ""sentence_pattern_kanji"": ""彼は毎晩映画を見ます。"", ""sentence_pattern_hiragana"": ""かれはまいばんえいがをみます。"", ""sentence_pattern_english"": ""He watches movies every evening."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject, but it can also be used to contrast information. In this case, it highlights what the speaker does."", ""common_mistake"": ""Beginners might confuse を with は. Remember that を is used to mark the direct object of the verb, while は marks the topic of the sentence."", ""alternative_expression"": {""kanji"": ""私は毎朝ニュースを見ている。"", ""hiragana"": ""わたしはまいあさにゅーすをみている。"", ""english"": ""I am watching the news every morning.""}, ""new_words_in_alternative"": [{""word"": ""見ている"", ""reading"": ""みている"", ""meaning"": ""am watching"", ""description"": ""Verb, present continuous form""}]}}",vocab
N5,3,庭,にわ,garden,Noun,私の庭には花があります。,There are flowers in my garden.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""庭"", ""reading"": ""にわ"", ""meaning"": ""garden"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Location particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""花"", ""reading"": ""はな"", ""meaning"": ""flowers"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""あります"", ""reading"": ""あります"", ""meaning"": ""there is"", ""role"": ""Verb, polite form"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the presence of flowers in the speaker's garden. It indicates ownership and location, providing a clear image of where the flowers are found."", ""steps"": [""**私の** - Indicates possession, meaning “my.”"", ""**庭には** - Specifies the location where something exists, with “に” indicating the location and “は” marking it as the topic."", ""**花が** - Identifies the subject of the sentence, which is “flowers.”"", ""**あります** - The polite form of the verb “ある,” indicating that the flowers exist in the garden.""], ""sentence_pattern"": ""- [Possessor] + [の] + [Location] + [には] + [Subject] + [が] + [Verb (polite form)]\n- **Kanji**: 彼の部屋には猫がいます。\n- **Hiragana**: かれのへやにはねこがいます。\n- **English Translation**: There is a cat in his room."", ""sentence_pattern_kanji"": ""彼の部屋には猫がいます。"", ""sentence_pattern_hiragana"": ""かれのへやにはねこがいます。"", ""sentence_pattern_english"": ""There is a cat in his room."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that の indicates possession, so 私の means “my.” This is a common structure in Japanese to show ownership."", ""common_mistake"": ""Beginners often confuse the particles に and で. Use に to indicate the location where something exists, while で is used to indicate the location where an action takes place."", ""alternative_expression"": {""kanji"": ""私の庭に花があります。"", ""hiragana"": ""わたしのにわにはながあります。"", ""english"": ""There are flowers in my garden.""}, ""new_words_in_alternative"": [{""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Location particle]"", ""description"": ""Particle""}]}}",vocab
N5,8,～人,～にん,counter for people,Noun,学生が三人います。,There are three students.,"{""vocabulary"": [{""word"": ""学生"", ""reading"": ""がくせい"", ""meaning"": ""student"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""三人"", ""reading"": ""さんにん"", ""meaning"": ""three people"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""います"", ""reading"": ""います"", ""meaning"": ""there is / there are"", ""role"": ""Verb, non-past form"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence states that there are three students present. It conveys a simple fact about the existence of students in a particular context."", ""steps"": [""**学生** - Refers to the subject of the sentence, which is \""students.\"""", ""**が** - Marks “学生” as the subject of the sentence."", ""**三人** - Specifies the number of students, meaning \""three people.\"""", ""**います** - Indicates the existence of the students, using the polite form of the verb.""], ""sentence_pattern"": ""- [Subject] + [が] + [Number] + [Verb (existence)]\n- **Kanji**: 猫が二匹います。\n- **Hiragana**: ねこがにひきいます。\n- **English Translation**: There are two cats."", ""sentence_pattern_kanji"": ""猫が二匹います。"", ""sentence_pattern_hiragana"": ""ねこがにひきいます。"", ""sentence_pattern_english"": ""There are two cats."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that が is used to mark the subject of the sentence, which is important for identifying what is being talked about. In this case, it highlights the students."", ""common_mistake"": ""Beginners often confuse います with ある, which is used for inanimate objects. Remember that います is specifically for living things."", ""alternative_expression"": {""kanji"": ""三人の学生がいます。"", ""hiragana"": ""さんにんのがくせいがいます。"", ""english"": ""There are students who are three in number.""}, ""new_words_in_alternative"": [{""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive/Attributive Marker]"", ""description"": ""Particle""}]}}",vocab
N5,5,脱ぐ,ぬぐ,to take off (clothes),Godan verb with 'gu' ending,私は家に帰ったら、コートを脱ぎます。,"When I get home, I will take off my coat.","{""vocabulary"": [{""word"": ""私は"", ""reading"": ""わたしは"", ""meaning"": ""I (topic marker)"", ""role"": ""Pronoun + Particle"", ""components"": [{""part"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""contribution"": ""Pronoun""}, {""part"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""contribution"": ""Particle""}], ""combined_explanation"": """"}, {""word"": ""家"", ""reading"": ""いえ"", ""meaning"": ""home"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Direction/Location Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""帰ったら"", ""reading"": ""かえったら"", ""meaning"": ""when (I) return"", ""role"": ""Verb, conditional form"", ""components"": [{""part"": ""帰る"", ""reading"": ""かえる"", ""meaning"": ""to return"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}, {""word"": ""コート"", ""reading"": ""こーと"", ""meaning"": ""coat"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""脱ぎます"", ""reading"": ""ぬぎます"", ""meaning"": ""will take off"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""脱ぐ"", ""reading"": ""ぬぐ"", ""meaning"": ""to take off"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the speaker's intention to take off their coat upon returning home. It sets a clear sequence of actions based on a condition."", ""steps"": [""**私は** - Identifies the speaker as the subject of the sentence."", ""**家に** - Indicates the destination of the return."", ""**帰ったら** - Sets the condition for the action that follows, meaning \""when I return.\"""", ""**コートを** - Marks the coat as the object of the action."", ""**脱ぎます** - Indicates the future action of taking off the coat.""], ""sentence_pattern"": ""- [Subject] + [は] + [Destination] + [に] + [Verb (conditional)] + [Object] + [を] + [Verb (polite future)]\n- **Kanji**: 彼は学校に行ったら、友達に会います。\n- **Hiragana**: かれはがっこうにいったら、ともだちにあいます。\n- **English Translation**: When he goes to school, he will meet his friends."", ""sentence_pattern_kanji"": ""彼は学校に行ったら、友達に会います。"", ""sentence_pattern_hiragana"": ""かれはがっこうにいったら、ともだちにあいます。"", ""sentence_pattern_english"": ""When he goes to school, he will meet his friends."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure \""帰ったら\"" indicates a condition or time reference, which is essential for understanding when the action will take place."", ""common_mistake"": ""Beginners often confuse the use of に and へ. In this context, に is used to indicate the destination (home), while へ is more about direction."", ""alternative_expression"": {""kanji"": ""家に帰った時、コートを脱ぎます。"", ""hiragana"": ""いえにかえったとき、こーとをぬぎます。"", ""english"": ""When I get home, I will take off my coat.""}, ""new_words_in_alternative"": []}}",vocab
