JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,,,涼しい,すずしい,I-adjective (keiyoushi),It is cool today.,"{""vocabulary"": [{""word"": ""今日"", ""reading"": ""きょう"", ""meaning"": ""today"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""涼しい"", ""reading"": ""すずしい"", ""meaning"": ""cool"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the weather condition of the day, indicating that it feels cool. It is a simple statement about the current state of the environment."", ""steps"": [""**今日** - Refers to the current day, marking the time reference."", ""**は** - Marks “今日” as the topic of the sentence."", ""**涼しい** - An adjective describing the state of the weather."", ""**です** - A polite ending that functions as the verb “to be,” linking the subject and the adjective.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective] + [です]\n- **Kanji**: 明日は寒いです。\n- **Hiragana**: あしたはさむいです。\n- **English Translation**: It will be cold tomorrow."", ""sentence_pattern_kanji"": ""明日は寒いです。"", ""sentence_pattern_hiragana"": ""あしたはさむいです。"", ""sentence_pattern_english"": ""It will be cold tomorrow."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to focus on what you are talking about. In this case, it’s about “today.”"", ""common_mistake"": ""Beginners often confuse the use of です with other verbs. Remember that です is used to express existence or state in a polite way, especially with adjectives."", ""alternative_expression"": {""kanji"": ""今日は涼しいな。"", ""hiragana"": ""きょうはすずしいな。"", ""english"": ""It is cool today (casual).""}, ""new_words_in_alternative"": []}}",Vocab,10,"cool, refreshing (especially in reference to weather)",,今日は涼しいです。,
N5,,,大好き,だいすき,Na-adjective,I really like cats.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""猫"", ""reading"": ""ねこ"", ""meaning"": ""cat"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""大好き"", ""reading"": ""だいすき"", ""meaning"": ""really like"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's strong affection for cats. It indicates that the speaker enjoys or loves cats significantly."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**猫** - Refers to the subject of the speaker's affection, “cats.”"", ""**が** - Marks “猫” as the subject of the liking."", ""**大好き** - An adjective that expresses a strong liking or love for something."", ""**です** - A polite ending particle that functions as a copula, linking the subject to the predicate.""], ""sentence_pattern"": ""- [Topic] + [は] + [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 彼は犬が好きです。\n- **Hiragana**: かれはいぬがすきです。\n- **English Translation**: He likes dogs."", ""sentence_pattern_kanji"": ""彼は犬が好きです。"", ""sentence_pattern_hiragana"": ""かれはいぬがすきです。"", ""sentence_pattern_english"": ""He likes dogs."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while が marks the subject of the liking. This distinction helps clarify what the sentence is about."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate what the speaker is talking about (the speaker themselves), while が is used to specify what they like (cats)."", ""alternative_expression"": {""kanji"": ""私は猫が好きです。"", ""hiragana"": ""わたしはねこがすきです。"", ""english"": ""I like cats.""}, ""new_words_in_alternative"": [{""word"": ""好き"", ""reading"": ""すき"", ""meaning"": ""like"", ""description"": ""Adjective""}]}}",Vocab,10,to like very much; to love,,私は猫が大好きです。,
N5,,,細い,ほそい,I-adjective (keiyoushi),She has thin hair.,"{""vocabulary"": [{""word"": ""彼女"", ""reading"": ""かのじ"", ""meaning"": ""she"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""細い"", ""reading"": ""ほそい"", ""meaning"": ""thin"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""髪"", ""reading"": ""かみ"", ""meaning"": ""hair"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""しています"", ""reading"": ""している"", ""meaning"": ""is doing / has"", ""role"": ""Verb, present continuous form"", ""components"": [{""part"": ""する"", ""reading"": ""する"", ""meaning"": ""to do"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a characteristic of a female subject, specifically that she has thin hair. It highlights her appearance in a straightforward manner."", ""steps"": [""**彼女** - Refers to the subject of the sentence, meaning “she.”"", ""**は** - Marks “彼女” as the topic of the sentence."", ""**細い** - Describes the quality of the hair, meaning “thin.”"", ""**髪** - Specifies what is being described, meaning “hair.”"", ""**を** - Marks “髪” as the object of the verb."", ""**しています** - The present continuous form of “する,” indicating that she has or is in the state of having thin hair.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective] + [Noun] + [を] + [Verb (present continuous)]\n- **Kanji**: 彼は長い髪をしています。\n- **Hiragana**: かれはながいかみをしています。\n- **English Translation**: He has long hair."", ""sentence_pattern_kanji"": ""彼は長い髪をしています。"", ""sentence_pattern_hiragana"": ""かれはながいかみをしています。"", ""sentence_pattern_english"": ""He has long hair."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to focus on what the sentence is about. In this case, it is about “彼女” (she)."", ""common_mistake"": ""Beginners often confuse を with は. Remember that を is used to mark the direct object of the verb, while は indicates the topic of the sentence."", ""alternative_expression"": {""kanji"": ""彼女は髪が細いです。"", ""hiragana"": ""かのじょはかみがほそいです。"", ""english"": ""She has thin hair.""}, ""new_words_in_alternative"": [{""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""description"": ""Particle""}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""description"": ""Copula""}]}}",Vocab,10,"thin, slender, fine",,彼女は細い髪をしています。,
N5,,,晴れ,はれ,Noun,Today is sunny.,"{""vocabulary"": [{""word"": ""今日"", ""reading"": ""きょう"", ""meaning"": ""today"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""晴れ"", ""reading"": ""はれ"", ""meaning"": ""sunny"", ""role"": ""Noun/Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the weather condition of the day, indicating that it is sunny. It provides a simple statement about the current state of the weather."", ""steps"": [""**今日** - Refers to the current day, marking the time reference."", ""**は** - Marks “今日” as the topic of the sentence, indicating what the sentence is about."", ""**晴れ** - Describes the condition of the day, meaning \""sunny.\"""", ""**です** - A polite ending that functions as the verb \""to be,\"" linking the subject to its description.""], ""sentence_pattern"": ""- [Topic] + [は] + [Noun/Adjective] + [です]\n- **Kanji**: 明日は雨です。\n- **Hiragana**: あしたはあめです。\n- **English Translation**: Tomorrow is rainy."", ""sentence_pattern_kanji"": ""明日は雨です。"", ""sentence_pattern_hiragana"": ""あしたはあめです。"", ""sentence_pattern_english"": ""Tomorrow is rainy."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to focus on what is being described. In this case, it emphasizes that \""today\"" is the subject of the statement."", ""common_mistake"": ""Beginners might confuse the use of です with other verbs. Remember that です is used to link the subject with its description in a polite manner."", ""alternative_expression"": {""kanji"": ""今日はいい天気です。"", ""hiragana"": ""きょうはいいてんきです。"", ""english"": ""Today is nice weather.""}, ""new_words_in_alternative"": [{""word"": ""いい"", ""reading"": ""いい"", ""meaning"": ""good/nice"", ""description"": ""Adjective""}, {""word"": ""天気"", ""reading"": ""てんき"", ""meaning"": ""weather"", ""description"": ""Noun""}]}}",Vocab,10,clear (sunny) weather,,今日は晴れです。,
N5,,,廊下,ろうか,Noun,I walk in the school corridor.,"{""vocabulary"": [{""word"": ""学校"", ""reading"": ""がっこう"", ""meaning"": ""school"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive/Attributive particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""廊下"", ""reading"": ""ろうか"", ""meaning"": ""corridor"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""歩きます"", ""reading"": ""あるきます"", ""meaning"": ""walk"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""歩く"", ""reading"": ""あるく"", ""meaning"": ""to walk"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes an action where the speaker is walking in the corridor of a school. It conveys a simple, everyday activity."", ""steps"": [""**学校** - Refers to the place where the action is taking place, which is a school."", ""**の** - Indicates that the corridor belongs to the school, creating a possessive relationship."", ""**廊下** - Specifies the location within the school where the action occurs, which is the corridor."", ""**を** - Marks “廊下” as the direct object of the verb, indicating what is being walked in."", ""**歩きます** - The polite form of the verb “歩く,” indicating the action of walking in a respectful manner.""], ""sentence_pattern"": ""- [Location/Place] + [の] + [Noun] + [を] + [Verb (polite form)]\n- **Kanji**: 彼は公園を散歩します。\n- **Hiragana**: かれはこうえんをさんぽします。\n- **English Translation**: He takes a walk in the park."", ""sentence_pattern_kanji"": ""彼は公園を散歩します。"", ""sentence_pattern_hiragana"": ""かれはこうえんをさんぽします。"", ""sentence_pattern_english"": ""He takes a walk in the park."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that の is used to indicate possession or attribution, linking nouns together. In this case, it connects \""学校\"" (school) and \""廊下\"" (corridor) to show that the corridor belongs to the school."", ""common_mistake"": ""Beginners might confuse を with は. Remember that を marks the direct object of the verb, while は marks the topic of the sentence."", ""alternative_expression"": {""kanji"": ""学校の廊下を歩いています。"", ""hiragana"": ""がっこうのろうかをあるいています。"", ""english"": ""I am walking in the school corridor.""}, ""new_words_in_alternative"": [{""word"": ""歩いています"", ""reading"": ""あるいています"", ""meaning"": ""am walking"", ""description"": ""Verb, present continuous form""}]}}",Vocab,10,a long passage or hallway in a building,,学校の廊下を歩きます。,
N5,,,黄色,きいろ,Noun,I like yellow.,"{""vocabulary"": [{""word"": ""黄色"", ""reading"": ""きいろ"", ""meaning"": ""yellow"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""好き"", ""reading"": ""すき"", ""meaning"": ""like"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula/Polite ending"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses a personal preference, indicating that the speaker has a fondness for the color yellow. It is a simple statement of liking something."", ""steps"": [""**黄色** - Refers to the color yellow, which is the subject of the sentence."", ""**が** - Marks “黄色” as the subject of the sentence."", ""**好き** - An adjective that expresses a liking or preference."", ""**です** - A polite ending that makes the sentence more formal.""], ""sentence_pattern"": ""- [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 彼女は猫が好きです。\n- **Hiragana**: かのじょはねこがすきです。\n- **English Translation**: She likes cats."", ""sentence_pattern_kanji"": ""彼女は猫が好きです。"", ""sentence_pattern_hiragana"": ""かのじょはねこがすきです。"", ""sentence_pattern_english"": ""She likes cats."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure of this sentence is straightforward: you state what you like (the subject) followed by the adjective that describes your feeling about it."", ""common_mistake"": ""Beginners often confuse the use of が and は. In this context, が is used to mark the subject (the thing you like), while は would indicate the topic of discussion, which is not appropriate here."", ""alternative_expression"": {""kanji"": ""黄色が好きだ。"", ""hiragana"": ""きいろがすきだ。"", ""english"": ""I like yellow. (more casual)""}, ""new_words_in_alternative"": [{""word"": ""だ"", ""reading"": ""だ"", ""meaning"": ""is"", ""description"": ""Copula""}]}}",Vocab,10,yellow,,黄色が好きです。,
N5,,,悪い,わるい,I-adjective (keiyoushi),This apple is bad.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""りんご"", ""reading"": ""りんご"", ""meaning"": ""apple"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""悪い"", ""reading"": ""わるい"", ""meaning"": ""bad"", ""role"": ""Adjective, i-adjective"", ""components"": [{""part"": ""悪"", ""reading"": ""わる"", ""meaning"": ""bad"", ""contribution"": ""Root of the adjective""}], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the quality of a specific apple, indicating that it is not good. It presents a straightforward statement about the apple's condition."", ""steps"": [""**このりんご** - Refers to “this apple,” marking it as the topic of discussion."", ""**は** - Marks “このりんご” as the topic of the sentence."", ""**悪い** - The adjective describing the apple, meaning “bad.”"", ""**です** - A polite ending that confirms the statement.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective] + [です]\n- **Kanji**: 彼は優しいです。\n- **Hiragana**: かれはやさしいです。\n- **English Translation**: He is kind."", ""sentence_pattern_kanji"": ""彼は優しいです。"", ""sentence_pattern_hiragana"": ""かれはやさしいです。"", ""sentence_pattern_english"": ""He is kind."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is what the sentence is about. In this case, it emphasizes that the statement is specifically about “this apple.”"", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate the topic, while が would typically be used to emphasize the subject or introduce new information."", ""alternative_expression"": {""kanji"": ""このりんごは良くないです。"", ""hiragana"": ""このりんごはよくないです。"", ""english"": ""This apple is not good.""}, ""new_words_in_alternative"": [{""word"": ""良くない"", ""reading"": ""よくない"", ""meaning"": ""not good"", ""description"": ""Adjective, negative form""}]}}",Vocab,10,bad; not good,,このりんごは悪いです。,
N5,,,大勢,おおぜい,Noun,There are a large number of people in the park.,"{""vocabulary"": [{""word"": ""公園"", ""reading"": ""こうえん"", ""meaning"": ""park"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Location Particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""大勢"", ""reading"": ""おおぜい"", ""meaning"": ""a large number"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": ""Combines to express a large group of people.""}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive/Attributive Particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""人"", ""reading"": ""ひと"", ""meaning"": ""people"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": ""Indicates the existence of the people in the park.""}], ""grammar"": {""context"": ""This sentence describes a situation where a large number of people are present in a park. It conveys the idea of a busy or populated area."", ""steps"": [""**公園** - Refers to the location, the park."", ""**に** - Indicates the location where the people are."", ""**大勢** - Describes the quantity of people, meaning a large number."", ""**の** - Connects 大勢 and 人, indicating that the people belong to the large number."", ""**人** - Specifies the subject, which is the people."", ""**が** - Marks “大勢の人” as the subject of the sentence."", ""**います** - Indicates the existence of the people in the park.""], ""sentence_pattern"": ""- [Location] + [に] + [Quantity] + [の] + [Subject] + [が] + [Verb]\n- **Kanji**: 学校にたくさんの学生がいます。\n- **Hiragana**: がっこうにたくさんのがくせいがいます。\n- **English Translation**: There are many students in the school."", ""sentence_pattern_kanji"": ""学校にたくさんの学生がいます。"", ""sentence_pattern_hiragana"": ""がっこうにたくさんのがくせいがいます。"", ""sentence_pattern_english"": ""There are many students in the school."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that に indicates the location of existence, while が marks the subject. This helps clarify who or what is present in that location."", ""common_mistake"": ""Beginners often confuse the use of いる and ある. Use いる for living things (like people) and ある for inanimate objects."", ""alternative_expression"": {""kanji"": ""公園にたくさんの人がいます。"", ""hiragana"": ""こうえんにたくさんのひとがいます。"", ""english"": ""There are many people in the park.""}, ""new_words_in_alternative"": []}}",Vocab,10,a large number of people,,公園に大勢の人がいます。,
N5,,,歌,うた,Noun,I like songs.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""歌"", ""reading"": ""うた"", ""meaning"": ""song"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""好き"", ""reading"": ""すき"", ""meaning"": ""like"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's personal preference, indicating that they enjoy or have a fondness for songs. It is a simple statement of liking something."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**歌** - Refers to “songs,” which is the subject of the liking."", ""**が** - Marks “歌” as the subject of the adjective “好き.”"", ""**好き** - Indicates the speaker's preference or fondness for songs."", ""**です** - A polite ending that makes the sentence more formal.""], ""sentence_pattern"": ""- [Topic] + [は] + [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 彼は映画が好きです。\n- **Hiragana**: かれはえいががすきです。\n- **English Translation**: He likes movies."", ""sentence_pattern_kanji"": ""彼は映画が好きです。"", ""sentence_pattern_hiragana"": ""かれはえいががすきです。"", ""sentence_pattern_english"": ""He likes movies."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while が marks the subject. This distinction helps clarify what you are talking about versus what you are describing."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to introduce the topic (私), while が is used to specify the subject of the liking (歌)."", ""alternative_expression"": {""kanji"": ""私は音楽が好きです。"", ""hiragana"": ""わたしはおんがくがすきです。"", ""english"": ""I like music.""}, ""new_words_in_alternative"": [{""word"": ""音楽"", ""reading"": ""おんがく"", ""meaning"": ""music"", ""description"": ""Noun""}]}}",Vocab,10,a song,,私は歌が好きです。,
N5,,,ズボン,ズボン,Noun,I bought new trousers.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""新しい"", ""reading"": ""あたらしい"", ""meaning"": ""new"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ズボン"", ""reading"": ""ずぼん"", ""meaning"": ""trousers"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""買いました"", ""reading"": ""かいました"", ""meaning"": ""bought"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""買う"", ""reading"": ""かう"", ""meaning"": ""to buy"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a completed action where the speaker has purchased a new pair of trousers. It conveys a straightforward statement about a recent activity."", ""steps"": [""**私** - Refers to the speaker, marking them as the subject of the sentence."", ""**は** - Marks “私” as the topic of the sentence."", ""**新しい** - Describes the trousers as being new."", ""**ズボン** - The object of the action, indicating what was bought."", ""**を** - Marks “ズボン” as the direct object of the verb."", ""**買いました** - The past tense of “買う,” indicating that the action of buying has been completed.""], ""sentence_pattern"": ""- [Subject] + [は] + [Adjective] + [Object] + [を] + [Verb (past tense)]\n- **Kanji**: 彼は美味しいケーキを食べました。\n- **Hiragana**: かれはおいしいけーきをたべました。\n- **English Translation**: He ate a delicious cake."", ""sentence_pattern_kanji"": ""彼は美味しいケーキを食べました。"", ""sentence_pattern_hiragana"": ""かれはおいしいけーきをたべました。"", ""sentence_pattern_english"": ""He ate a delicious cake."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps clarify what the sentence is about. In this case, it emphasizes that \""I\"" am the one who bought the trousers."", ""common_mistake"": ""Beginners often confuse を with は. Remember that を is used to mark the direct object of the verb (what is being bought), while は indicates the topic of the sentence."", ""alternative_expression"": {""kanji"": ""私は新しいパンツを買いました。"", ""hiragana"": ""わたしはあたらしいぱんつをかいました。"", ""english"": ""I bought new pants.""}, ""new_words_in_alternative"": [{""word"": ""パンツ"", ""reading"": ""ぱんつ"", ""meaning"": ""pants"", ""description"": ""Noun""}]}}",Vocab,10,trousers,,私は新しいズボンを買いました。,
N5,,,映画,えいが,Noun,I like movies.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""映画"", ""reading"": ""えいが"", ""meaning"": ""movies"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""好き"", ""reading"": ""すき"", ""meaning"": ""like"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's personal preference, indicating that they enjoy watching movies. It is a simple statement about their likes."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**映画** - Refers to “movies,” the subject of the liking."", ""**が** - Marks “映画” as the subject of the adjective “好き.”"", ""**好き** - An adjective that expresses liking or preference."", ""**です** - A polite ending that makes the sentence more formal.""], ""sentence_pattern"": ""- [Topic] + [は] + [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 彼はサッカーが好きです。\n- **Hiragana**: かれはさっかーがすきです。\n- **English Translation**: He likes soccer."", ""sentence_pattern_kanji"": ""彼はサッカーが好きです。"", ""sentence_pattern_hiragana"": ""かれはさっかーがすきです。"", ""sentence_pattern_english"": ""He likes soccer."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while が marks the subject that is being described. This helps clarify what you are talking about and what you are saying about it."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate the topic (the speaker), while が is used to indicate what the speaker likes (movies)."", ""alternative_expression"": {""kanji"": ""私は映画が好きだ。"", ""hiragana"": ""わたしはえいががすきだ。"", ""english"": ""I like movies. (less formal)""}, ""new_words_in_alternative"": [{""word"": ""だ"", ""reading"": ""だ"", ""meaning"": ""[Plain form ending particle]"", ""description"": ""Copula""}]}}",Vocab,10,"movie, film",,私は映画が好きです。,
N5,,,大変,たいへん,Adjective (形容詞),This job is hard.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""仕事"", ""reading"": ""しごと"", ""meaning"": ""job"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": "" **大変 (たいへん)**: “hard” or “difficult” - [Adjective]""}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's opinion about a particular job, indicating that they find it to be challenging or difficult. It conveys a subjective evaluation of the job's nature."", ""steps"": [""**この** - Specifies which job is being referred to, indicating it is close to the speaker."", ""**仕事** - The subject of the sentence, meaning \""job.\"""", ""**は** - Marks “仕事” as the topic of the sentence."", ""**大変** - Describes the job as hard or difficult."", ""**です** - A polite ending that functions as the verb \""to be,\"" linking the subject to the adjective.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: その仕事は簡単です。\n- **Hiragana**: そのしごとはかんたんです。\n- **English Translation**: That job is easy."", ""sentence_pattern_kanji"": ""その仕事は簡単です。"", ""sentence_pattern_hiragana"": ""そのしごとはかんたんです。"", ""sentence_pattern_english"": ""That job is easy."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to clarify what you are talking about. In this case, it indicates that the speaker is discussing \""this job.\"""", ""common_mistake"": ""Beginners often confuse the use of です with other verbs. Remember that です is used to link the subject with a description or state of being, similar to \""is\"" in English."", ""alternative_expression"": {""kanji"": ""この仕事は難しいです。"", ""hiragana"": ""このしごとはむずかしいです。"", ""english"": ""This job is difficult.""}, ""new_words_in_alternative"": [{""word"": ""難しい"", ""reading"": ""むずかしい"", ""meaning"": ""difficult"", ""description"": ""Adjective""}]}}",Vocab,10,"very; difficult, hard",,この仕事は大変です。,
