JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,,,テープ,テープ,Noun,I use tape to close the box.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""テープ"", ""reading"": ""てーぷ"", ""meaning"": ""tape"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""使って"", ""reading"": ""つかって"", ""meaning"": ""using"", ""role"": ""Verb, te-form"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""箱"", ""reading"": ""はこ"", ""meaning"": ""box"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""閉じます"", ""reading"": ""とじます"", ""meaning"": ""close"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""閉じる"", ""reading"": ""とじる"", ""meaning"": ""to close"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes an action where the speaker is using tape as a tool to close a box. It indicates a practical activity involving the use of an object."", ""steps"": [""**私は** - “I” is the subject of the sentence, marked by the topic marker は."", ""**テープを** - “tape” is the object being used, marked by the object marker を."", ""**使って** - The te-form of the verb “使う” (to use), indicating the action of using."", ""**箱を** - “box” is the object that is being acted upon, marked by the object marker を."", ""**閉じます** - The polite form of the verb “閉じる” (to close), indicating the action of closing the box.""], ""sentence_pattern"": ""- [Subject] + [は] + [Object 1] + [を] + [Verb (te-form)] + [Object 2] + [を] + [Verb (polite form)]\n- **Kanji**: 私はテープを使って、箱を閉じます。\n- **Hiragana**: わたしはてーぷをつかって、はこをとじます。\n- **English Translation**: I use tape to close the box."", ""sentence_pattern_kanji"": ""私はテープを使って、箱を閉じます。"", ""sentence_pattern_hiragana"": ""わたしはてーぷをつかって、はこをとじます。"", ""sentence_pattern_english"": ""I use tape to close the box."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the te-form (使って) is often used to connect actions or indicate the means by which something is done. It’s a useful form to learn for combining verbs."", ""common_mistake"": ""Beginners might confuse the use of を with は. Remember that を marks the direct object of the verb, while は marks the topic of the sentence."", ""alternative_expression"": {""kanji"": ""テープを使って箱を閉めます。"", ""hiragana"": ""てーぷをつかってはこをしめます。"", ""english"": ""I use tape to shut the box.""}, ""new_words_in_alternative"": [{""word"": ""閉めます"", ""reading"": ""しめます"", ""meaning"": ""to shut"", ""description"": ""Verb, polite form""}]}}",Vocab,9,tape,,私はテープを使って、箱を閉じます。,
N5,大きい(おおきい): big; 大人(おとな): adult; 大学(だいがく): university,だい,,,,,,Kanji,9,large/big,大,,おお
N5,,,鍵,かぎ,Noun,I am looking for my key.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""鍵"", ""reading"": ""かぎ"", ""meaning"": ""key"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""探しています"", ""reading"": ""さがしています"", ""meaning"": ""am looking for"", ""role"": ""Verb, present continuous"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the speaker's current action of searching for their key. It conveys a sense of immediacy and ongoing effort in the search."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**鍵** - Indicates the object of the search, “key.”"", ""**を** - Marks “鍵” as the direct object of the verb."", ""**探しています** - The present continuous form of “探す,” indicating that the action of looking for the key is currently happening.""], ""sentence_pattern"": ""- [Subject] + [は] + [Object] + [を] + [Verb (present continuous)]\n- **Kanji**: 彼は本を読んでいます。\n- **Hiragana**: かれはほんをよんでいます。\n- **English Translation**: He is reading a book."", ""sentence_pattern_kanji"": ""彼は本を読んでいます。"", ""sentence_pattern_hiragana"": ""かれはほんをよんでいます。"", ""sentence_pattern_english"": ""He is reading a book."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure of the sentence typically follows the pattern of [Topic] + [Object] + [Verb], which helps in identifying the roles of different words easily."", ""common_mistake"": ""Beginners often confuse the use of を and は. Remember that を is used to mark the direct object of the verb, while は indicates the topic of the sentence."", ""alternative_expression"": {""kanji"": ""私は鍵を探している。"", ""hiragana"": ""わたしはかぎをさがしている。"", ""english"": ""I am searching for my key.""}, ""new_words_in_alternative"": [{""word"": ""探している"", ""reading"": ""さがしている"", ""meaning"": ""am searching"", ""description"": ""Verb, present continuous""}]}}",Vocab,9,a key,,私は鍵を探しています。,
N5,,,暖かい,あたたかい,I-adjective (keiyoushi),Today is warm.,"{""vocabulary"": [{""word"": ""今日"", ""reading"": ""きょう"", ""meaning"": ""today"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""暖かい"", ""reading"": ""あたたかい"", ""meaning"": ""warm"", ""role"": ""Adjective, i-adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the weather or temperature of the current day, indicating that it is warm. It provides a simple observation about the present situation."", ""steps"": [""**今日** - Refers to the current day, marking the time reference."", ""**は** - Marks “今日” as the topic of the sentence, indicating what is being talked about."", ""**暖かい** - An i-adjective that describes the state of being warm."", ""**です** - A polite ending particle that functions as the copula, linking the subject to the adjective.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective] + [です]\n- **Kanji**: 明日は寒いです。\n- **Hiragana**: あしたはさむいです。\n- **English Translation**: Tomorrow is cold."", ""sentence_pattern_kanji"": ""明日は寒いです。"", ""sentence_pattern_hiragana"": ""あしたはさむいです。"", ""sentence_pattern_english"": ""Tomorrow is cold."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject, but not always. It helps to focus on what the sentence is about."", ""common_mistake"": ""Beginners might confuse the use of です with other verbs. Remember that です is used to link the subject to a description or state, especially in polite speech."", ""alternative_expression"": {""kanji"": ""今日は暖かい天気です。"", ""hiragana"": ""きょうはあたたかいてんきです。"", ""english"": ""Today is warm weather.""}, ""new_words_in_alternative"": [{""word"": ""天気"", ""reading"": ""てんき"", ""meaning"": ""weather"", ""description"": ""Noun""}]}}",Vocab,9,warm,,今日は暖かいです。,
N5,,,温い,ぬるい,I-adjective (keiyoushi),The water is lukewarm.,"{""vocabulary"": [{""word"": ""お湯"", ""reading"": ""おゆ"", ""meaning"": ""hot water"", ""role"": ""Noun"", ""components"": [{""part"": ""お"", ""reading"": ""お"", ""meaning"": ""honorific prefix"", ""contribution"": ""Prefix""}, {""part"": ""湯"", ""reading"": ""ゆ"", ""meaning"": ""water"", ""contribution"": ""Noun""}], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ぬるい"", ""reading"": ""ぬるい"", ""meaning"": ""lukewarm"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the temperature of water, indicating that it is at a lukewarm state. It is a straightforward observation about the water's condition."", ""steps"": [""**お湯** - Refers to the subject of the sentence, which is hot water."", ""**が** - Marks “お湯” as the subject of the sentence."", ""**ぬるい** - The adjective describing the state of the water."", ""**です** - A polite ending that confirms the statement.""], ""sentence_pattern"": ""- [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 水が冷たいです。\n- **Hiragana**: みずがつめたいです。\n- **English Translation**: The water is cold."", ""sentence_pattern_kanji"": ""水が冷たいです。"", ""sentence_pattern_hiragana"": ""みずがつめたいです。"", ""sentence_pattern_english"": ""The water is cold."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that が is used to mark the subject of the sentence, which is important for identifying what the adjective is describing."", ""common_mistake"": ""Beginners often confuse the use of が and は. In this context, が is appropriate because it emphasizes the subject (the water) and its state."", ""alternative_expression"": {""kanji"": ""お湯はぬるいです。"", ""hiragana"": ""おゆはぬるいです。"", ""english"": ""The water is lukewarm.""}, ""new_words_in_alternative"": [{""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""description"": ""Particle""}]}}",Vocab,9,lukewarm; not hot or cold,,お湯がぬるいです。,
N5,,,厚い,あつい,I-adjective (keiyoushi),This book is thick.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""本"", ""reading"": ""ほん"", ""meaning"": ""book"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""厚い"", ""reading"": ""あつい"", ""meaning"": ""thick"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a specific book, indicating its physical characteristic of thickness. It provides a straightforward statement about the book being discussed."", ""steps"": [""**この** - Specifies the noun that follows, indicating that it is something close to the speaker (this book)."", ""**本** - The main subject of the sentence, referring to the book."", ""**は** - Marks “本” as the topic of the sentence."", ""**厚い** - An adjective that describes the thickness of the book."", ""**です** - A polite ending that functions as the copula, linking the subject to the adjective.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: そのペンは青いです。\n- **Hiragana**: そのぺんはあおいです。\n- **English Translation**: That pen is blue."", ""sentence_pattern_kanji"": ""そのペンは青いです。"", ""sentence_pattern_hiragana"": ""そのぺんはあおいです。"", ""sentence_pattern_english"": ""That pen is blue."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that この indicates something specific and close to the speaker, which is important for clarity in conversation."", ""common_mistake"": ""Beginners often confuse は with が. In this context, は is used to mark the topic (the book), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""この本は分厚いです。"", ""hiragana"": ""このほんはぶあついです。"", ""english"": ""This book is bulky.""}, ""new_words_in_alternative"": [{""word"": ""分厚い"", ""reading"": ""ぶあつい"", ""meaning"": ""bulky"", ""description"": ""Adjective""}]}}",Vocab,9,"thick, deep",,この本は厚いです。,
N5,,,鉛筆,えんぴつ,Noun,I draw pictures with a pencil.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""鉛筆"", ""reading"": ""えんぴつ"", ""meaning"": ""pencil"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""で"", ""reading"": ""で"", ""meaning"": ""[Means/Method Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""絵"", ""reading"": ""え"", ""meaning"": ""picture"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""描きます"", ""reading"": ""かきます"", ""meaning"": ""draw"", ""role"": ""Verb, polite present/future tense"", ""components"": [{""part"": ""描く"", ""reading"": ""かく"", ""meaning"": ""to draw"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the speaker's action of drawing pictures using a pencil. It indicates both the subject performing the action and the means by which the action is carried out."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**鉛筆** - Indicates the tool used for drawing, “pencil.”"", ""**で** - Indicates the means by which the action is performed, meaning “with.”"", ""**絵** - Refers to the object of the action, “picture.”"", ""**を** - Marks “絵” as the direct object of the verb."", ""**描きます** - The polite present/future tense of “描く,” indicating the action of drawing.""], ""sentence_pattern"": ""- [Subject] + [は] + [Means/Method] + [で] + [Object] + [を] + [Verb (polite)]\n- **Kanji**: 彼はペンで手紙を書きます。\n- **Hiragana**: かれはぺんでてがみをかきます。\n- **English Translation**: He writes a letter with a pen."", ""sentence_pattern_kanji"": ""彼はペンで手紙を書きます。"", ""sentence_pattern_hiragana"": ""かれはぺんでてがみをかきます。"", ""sentence_pattern_english"": ""He writes a letter with a pen."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the direct object. This helps clarify who is doing the action and what is being acted upon."", ""common_mistake"": ""Beginners often confuse で and を. Use で to indicate the means or method of the action (in this case, “with a pencil”), while を is used to mark the object of the verb (the “picture” being drawn)."", ""alternative_expression"": {""kanji"": ""私は鉛筆で絵を描いています。"", ""hiragana"": ""わたしはえんぴつでえをかいています。"", ""english"": ""I am drawing pictures with a pencil.""}, ""new_words_in_alternative"": [{""word"": ""描いています"", ""reading"": ""かいています"", ""meaning"": ""am drawing"", ""description"": ""Verb, present continuous form""}]}}",Vocab,9,pencil,,私は鉛筆で絵を描きます。,
N5,,,小さな,ちいさな,Pre-noun adjectival (rentaishi),There is a small dog.,"{""vocabulary"": [{""word"": ""小さな"", ""reading"": ""ちいさな"", ""meaning"": ""small"", ""role"": ""Adjective"", ""components"": [{""part"": ""小さい"", ""reading"": ""ちいさい"", ""meaning"": ""small"", ""contribution"": ""Adjective""}], ""combined_explanation"": """"}, {""word"": ""犬"", ""reading"": ""いぬ"", ""meaning"": ""dog"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence states that a small dog exists in the speaker's vicinity. It is a simple declaration about the presence of an animal."", ""steps"": [""**小さな** - Describes the noun “犬” (dog) as small."", ""**犬** - The subject of the sentence, indicating what exists."", ""**が** - Marks “犬” as the subject of the sentence."", ""**います** - The polite form of the verb indicating existence for animate objects.""], ""sentence_pattern"": ""- [Adjective] + [Noun] + [が] + [Verb (existence)]\n- **Kanji**: 猫がいます。\n- **Hiragana**: ねこがいます。\n- **English Translation**: There is a cat."", ""sentence_pattern_kanji"": ""猫がいます。"", ""sentence_pattern_hiragana"": ""ねこがいます。"", ""sentence_pattern_english"": ""There is a cat."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure [Adjective] + [Noun] + [が] + [Verb] is a common way to describe the existence of something in Japanese. The adjective always comes before the noun it modifies."", ""common_mistake"": ""Beginners often confuse the use of いる and ある. Use いる for living things (like dogs), and ある for inanimate objects (like tables)."", ""alternative_expression"": {""kanji"": ""小さい犬がいます。"", ""hiragana"": ""ちいさいいぬがいます。"", ""english"": ""There is a small dog.""}, ""new_words_in_alternative"": [{""word"": ""小さい"", ""reading"": ""ちいさい"", ""meaning"": ""small"", ""description"": ""Adjective""}]}}",Vocab,9,"small, little",,小さな犬がいます。,
N5,,,狭い,せまい,I-adjective (keiyoushi),This room is narrow.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""部屋"", ""reading"": ""へや"", ""meaning"": ""room"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""狭い"", ""reading"": ""せまい"", ""meaning"": ""narrow"", ""role"": ""Adjective, i-adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the state of a specific room, indicating that it has a narrow dimension. It provides a straightforward observation about the room's characteristics."", ""steps"": [""**この** - Specifies which room is being referred to, indicating it is close to the speaker."", ""**部屋** - The subject of the sentence, meaning \""room.\"""", ""**は** - Marks “部屋” as the topic of the sentence."", ""**狭い** - An i-adjective that describes the room, indicating its narrowness."", ""**です** - A polite ending that functions as the copula, linking the subject to its description.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: その部屋は広いです。\n- **Hiragana**: そのへやはひろいです。\n- **English Translation**: That room is spacious."", ""sentence_pattern_kanji"": ""その部屋は広いです。"", ""sentence_pattern_hiragana"": ""そのへやはひろいです。"", ""sentence_pattern_english"": ""That room is spacious."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure of Japanese sentences often places the topic first, followed by its description. This helps in understanding the focus of the sentence."", ""common_mistake"": ""Beginners sometimes confuse the use of は and が. In this context, は is used to mark the topic (the room), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""この部屋は狭いと思います。"", ""hiragana"": ""このへやはせまいとおもいます。"", ""english"": ""I think this room is narrow.""}, ""new_words_in_alternative"": [{""word"": ""と思います"", ""reading"": ""とおもいます"", ""meaning"": ""I think"", ""description"": ""Phrase""}]}}",Vocab,9,narrow; small; not spacious,,この部屋は狭いです。,
N5,,,洋服,ようふく,Noun,I bought Western-style clothes.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""洋服"", ""reading"": ""ようふく"", ""meaning"": ""Western-style clothes"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""買いました"", ""reading"": ""かいました"", ""meaning"": ""bought"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""買う"", ""reading"": ""かう"", ""meaning"": ""to buy"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence indicates that the speaker has completed the action of buying clothes, specifically Western-style ones. It conveys a simple past action in a polite manner."", ""steps"": [""**私** - Refers to the subject of the sentence, meaning \""I.\"""", ""**は** - Marks “私” as the topic of the sentence."", ""**洋服** - Indicates the object being bought, which is \""Western-style clothes.\"""", ""**を** - Marks “洋服” as the direct object of the verb."", ""**買いました** - The past tense of “買う,” indicating that the action of buying has been completed.""], ""sentence_pattern"": ""- [Subject] + [は] + [Object] + [を] + [Verb (past tense)]\n- **Kanji**: 彼は本を読みました。\n- **Hiragana**: かれはほんをよみました。\n- **English Translation**: He read a book."", ""sentence_pattern_kanji"": ""彼は本を読みました。"", ""sentence_pattern_hiragana"": ""かれはほんをよみました。"", ""sentence_pattern_english"": ""He read a book."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the direct object. This helps clarify who is doing the action and what is being acted upon."", ""common_mistake"": ""Beginners often confuse the use of を and は. Make sure to use を for the object of the verb (洋服) and は for the topic (私)."", ""alternative_expression"": {""kanji"": ""私は服を買いました。"", ""hiragana"": ""わたしはふくをかいました。"", ""english"": ""I bought clothes.""}, ""new_words_in_alternative"": [{""word"": ""服"", ""reading"": ""ふく"", ""meaning"": ""clothes"", ""description"": ""Noun""}]}}",Vocab,9,Western-style clothing,,私は洋服を買いました。,
N5,,,上手,じょうず,Na-adjective (keiyodoshi),He is good at Japanese.,"{""vocabulary"": [{""word"": ""彼"", ""reading"": ""かれ"", ""meaning"": ""he"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""日本語"", ""reading"": ""にほんご"", ""meaning"": ""Japanese (language)"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""上手"", ""reading"": ""じょうず"", ""meaning"": ""good at"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes someone's proficiency in the Japanese language, indicating that he has a good command of it. It highlights his skill level in a specific area."", ""steps"": [""**彼** - Refers to the subject of the sentence, meaning \""he.\"""", ""**は** - Marks “彼” as the topic of the sentence."", ""**日本語** - Indicates the language being discussed, which is Japanese."", ""**が** - Marks “日本語” as the subject of the adjective."", ""**上手** - An adjective that describes proficiency or skill, meaning \""good at.\"""", ""**です** - A copula used to end the sentence politely, indicating that the statement is a fact.""], ""sentence_pattern"": ""- [Topic] + [は] + [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 彼は英語が上手です。\n- **Hiragana**: かれはえいごがじょうずです。\n- **English Translation**: He is good at English."", ""sentence_pattern_kanji"": ""彼は英語が上手です。"", ""sentence_pattern_hiragana"": ""かれはえいごがじょうずです。"", ""sentence_pattern_english"": ""He is good at English."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while が marks the subject of the adjective. This structure helps clarify who or what is being described."", ""common_mistake"": ""Beginners often confuse the use of は and が. Use は for the topic and が for the subject of the adjective to avoid confusion."", ""alternative_expression"": {""kanji"": ""彼は日本語が得意です。"", ""hiragana"": ""かれはにほんごがとくいです。"", ""english"": ""He is skilled at Japanese.""}, ""new_words_in_alternative"": [{""word"": ""得意"", ""reading"": ""とくい"", ""meaning"": ""skilled at"", ""description"": ""Adjective""}]}}",Vocab,9,"to be good at, skillful",,彼は日本語が上手です。,
N5,川(かわ): river; 小川(おがわ): stream; 川口(かわぐち): rivermouth,せん,,,,,,Kanji,9,river,川,,かわ
N5,,,にぎやか,にぎやか,Na-adjective (keiyodoshi),This town is bustling.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""町"", ""reading"": ""まち"", ""meaning"": ""town"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""にぎやか"", ""reading"": ""にぎやか"", ""meaning"": ""bustling"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a town that is lively and full of activity. It conveys a positive atmosphere about the town's environment."", ""steps"": [""**この** - Specifies which town is being referred to, indicating proximity."", ""**町** - The subject of the sentence, meaning “town.”"", ""**は** - Marks “町” as the topic of the sentence."", ""**にぎやか** - Describes the town, indicating that it is lively or bustling."", ""**です** - A polite ending that functions as the verb “is,” linking the subject to its description.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: その町は静かです。\n- **Hiragana**: そのまちはしずかです。\n- **English Translation**: That town is quiet."", ""sentence_pattern_kanji"": ""その町は静かです。"", ""sentence_pattern_hiragana"": ""そのまちはしずかです。"", ""sentence_pattern_english"": ""That town is quiet."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject but can also be used for emphasis. In this case, it emphasizes the town being described."", ""common_mistake"": ""Beginners sometimes confuse the use of です with other verbs. Remember that です is used to link the subject with its description in a polite manner."", ""alternative_expression"": {""kanji"": ""この町は活気があります。"", ""hiragana"": ""このまちはかきがあります。"", ""english"": ""This town has energy.""}, ""new_words_in_alternative"": [{""word"": ""あります"", ""reading"": ""あります"", ""meaning"": ""there is"", ""description"": ""Verb""}]}}",Vocab,9,"bustling, lively",,この町はにぎやかです。,
N5,,,可愛い,かわいい,I-adjective (keiyoushi),This dog is cute.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""犬"", ""reading"": ""いぬ"", ""meaning"": ""dog"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""可愛い"", ""reading"": ""かわいい"", ""meaning"": ""cute"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a specific dog, indicating that it is cute. It establishes the subject and provides an attribute about it."", ""steps"": [""**この** - Specifies which dog is being referred to, indicating proximity (this dog)."", ""**犬** - The subject of the sentence, which is “dog.”"", ""**は** - Marks “犬” as the topic of the sentence."", ""**可愛い** - An adjective that describes the dog, meaning “cute.”"", ""**です** - A polite ending that functions as the copula, linking the subject to its description.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: その猫は大きいです。\n- **Hiragana**: そのねこはおおきいです。\n- **English Translation**: That cat is big."", ""sentence_pattern_kanji"": ""その猫は大きいです。"", ""sentence_pattern_hiragana"": ""そのねこはおおきいです。"", ""sentence_pattern_english"": ""That cat is big."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject, but it can also be used for emphasis. In this case, it emphasizes the dog being described."", ""common_mistake"": ""Beginners might confuse the use of この (this) with その (that). Use この for something close to you and その for something that is not."", ""alternative_expression"": {""kanji"": ""この犬は愛らしいです。"", ""hiragana"": ""このいぬはあいらしいです。"", ""english"": ""This dog is lovely.""}, ""new_words_in_alternative"": [{""word"": ""愛らしい"", ""reading"": ""あいらしい"", ""meaning"": ""lovely"", ""description"": ""Adjective""}]}}",Vocab,9,"cute, adorable",,この犬は可愛いです。,
